-4.535873886197805405e-03,-1.202785596251487732e-02,7.317910194396972656e-01,-8.641207590699195862e-03,-7.124890387058258057e-02,8.456839919090270996e-01,5.288359522819519043e-01,2.427914887666702271e-01,1.908830739557743073e-02,5.258605480194091797e-01,-3.563079237937927246e-02,-4.378492832183837891e-01,8.594001084566116333e-02,-1.277037411928176880e-01,2.082178145647048950e-01,3.348926901817321777e-01,3.044243454933166504e-01,-1.174339354038238525e-01,-1.341226696968078613e-01,-3.658938705921173096e-01,1.214375495910644531e-01,-2.434305101633071899e-01,-4.985650181770324707e-01,-6.000000238418579102e-01,-1.399923682212829590e+00,-6.961276531219482422e-01,-8.086260557174682617e-01,-2.630495727062225342e-01,-1.061654929071664810e-02,-8.069524765014648438e-01,6.000000238418579102e-01,3.116021752357482910e-01,-5.958787798881530762e-01,2.801316678524017334e-01,-2.933251857757568359e-01,-7.780016958713531494e-02
-5.292223300784826279e-03,-1.668665185570716858e-02,7.243384718894958496e-01,-1.054537110030651093e-02,-3.540230542421340942e-02,8.919449448585510254e-01,4.506325721740722656e-01,1.070471405982971191e-01,-3.307158127427101135e-02,3.557481467723846436e-01,1.154957637190818787e-01,-5.292559266090393066e-01,1.205218359827995300e-01,-2.524436712265014648e-01,1.102779954671859741e-01,2.625355124473571777e-01,5.171651840209960938e-01,-2.875555455684661865e-01,-1.137261614203453064e-01,-1.031193614006042480e+00,2.993071079254150391e-01,1.431917995214462280e-01,-8.849688768386840820e-01,-6.000000238418579102e-01,-1.399999976158142090e+00,-1.047199964523315430e+00,-1.144139528274536133e+00,-5.858076214790344238e-01,1.529668271541595459e-01,-1.191527605056762695e+00,6.000000238418579102e-01,6.106088757514953613e-01,-7.674525976181030273e-01,3.133899271488189697e-01,-3.680526912212371826e-01,-3.076270818710327148e-01
-9.817583486437797546e-03,-2.192310802638530731e-02,7.131408452987670898e-01,3.580710850656032562e-03,-1.401554234325885773e-02,9.317033886909484863e-01,3.629318475723266602e-01,3.318781498819589615e-03,-1.176482141017913818e-01,1.508100330829620361e-01,3.177898526191711426e-01,-6.080567240715026855e-01,1.731095761060714722e-01,-3.250164687633514404e-01,-1.376233994960784912e-02,1.689985841512680054e-01,7.481222748756408691e-01,-4.550345242023468018e-01,-7.884704321622848511e-02,-1.351060509681701660e+00,4.171460568904876709e-01,5.179247856140136719e-01,-1.398342370986938477e+00,-6.000000238418579102e-01,-1.399999976158142090e+00,-1.047199964523315430e+00,-1.212016463279724121e+00,-8.223361968994140625e-01,1.934033334255218506e-01,-1.371168375015258789e+00,6.000000238418579102e-01,9.503865838050842285e-01,-7.815210819244384766e-01,2.656165063381195068e-01,-3.311144709587097168e-01,-4.513458609580993652e-01
-9.137229062616825104e-04,-2.430527657270431519e-02,6.971117258071899414e-01,4.823554307222366333e-02,3.612343594431877136e-02,9.542514085769653320e-01,2.928697168827056885e-01,-5.735592916607856750e-02,-2.965360581874847412e-01,2.636832930147647858e-02,5.060164332389831543e-01,-6.704133749008178711e-01,2.307851761579513550e-01,-3.485225439071655273e-01,-1.883917152881622314e-01,1.717732697725296021e-01,9.612730741500854492e-01,-5.927203297615051270e-01,-3.630594164133071899e-02,-1.453243255615234375e+00,5.199999213218688965e-01,5.199999809265136719e-01,-1.872095346450805664e+00,-6.000000238418579102e-01,-1.399999976158142090e+00,-1.047199964523315430e+00,-1.189301609992980957e+00,-1.030201077461242676e+00,1.501621007919311523e-01,-1.264335870742797852e+00,6.000000238418579102e-01,1.264063358306884766e+00,-6.636170744895935059e-01,2.306328266859054565e-01,-2.398198246955871582e-01,-5.418382287025451660e-01
7.225121837109327316e-03,-2.767046727240085602e-02,6.784924268722534180e-01,1.315832138061523438e-01,5.148950591683387756e-02,9.589993953704833984e-01,2.456722110509872437e-01,1.624051667749881744e-02,-4.177578985691070557e-01,-3.112082742154598236e-02,6.697420477867126465e-01,-7.330843210220336914e-01,2.606191039085388184e-01,-2.460686117410659790e-01,-3.051301538944244385e-01,1.845683753490447998e-01,1.131784677505493164e+00,-7.127786874771118164e-01,-1.944996067322790623e-03,-1.445577740669250488e+00,5.199999809265136719e-01,5.199999809265136719e-01,-2.402777194976806641e+00,-6.000000238418579102e-01,-1.399999976158142090e+00,-1.047199964523315430e+00,-1.104003548622131348e+00,-1.223382234573364258e+00,4.769775271415710449e-02,-1.151539206504821777e+00,6.000000238418579102e-01,1.399999976158142090e+00,-5.043916106224060059e-01,2.027702182531356812e-01,-1.437844336032867432e-01,-5.467821359634399414e-01
1.713287457823753357e-02,-2.574169822037220001e-02,6.642550826072692871e-01,2.162740677595138550e-01,3.043336048722267151e-02,9.566413164138793945e-01,1.927090138196945190e-01,1.509635746479034424e-01,-4.445787668228149414e-01,-1.248864084482192993e-01,8.131478428840637207e-01,-8.023107051849365234e-01,2.617999911308288574e-01,-4.563421383500099182e-02,-3.459454774856567383e-01,1.074347943067550659e-01,1.204810976982116699e+00,-7.825395464897155762e-01,1.575021818280220032e-02,-1.408128976821899414e+00,5.127557516098022461e-01,5.199999809265136719e-01,-2.961885690689086914e+00,-6.000000238418579102e-01,-1.399999976158142090e+00,-1.047199964523315430e+00,-9.514575600624084473e-01,-1.399812698364257812e+00,-9.791586548089981079e-02,-1.096853375434875488e+00,5.647879242897033691e-01,1.399999976158142090e+00,-2.829005718231201172e-01,2.070958167314529419e-01,-4.230398312211036682e-02,-4.784828722476959229e-01
2.061616815626621246e-02,-2.718673832714557648e-02,6.561040878295898438e-01,2.835677564144134521e-01,-8.040170185267925262e-03,9.445176720619201660e-01,1.655629724264144897e-01,2.969689369201660156e-01,-4.120855927467346191e-01,-1.914984285831451416e-01,9.006246328353881836e-01,-8.648456931114196777e-01,2.617999911308288574e-01,1.588581949472427368e-01,-3.136014044284820557e-01,2.873663976788520813e-02,1.195682048797607422e+00,-7.910872697830200195e-01,1.330272015184164047e-02,-1.322382211685180664e+00,5.026155710220336914e-01,5.188949108123779297e-01,-3.089200019836425781e+00,-6.000000238418579102e-01,-1.399999976158142090e+00,-1.047199964523315430e+00,-7.864748835563659668e-01,-1.477971076965332031e+00,-2.533661127090454102e-01,-9.448624849319458008e-01,4.104107320308685303e-01,1.399999976158142090e+00,-1.269502639770507812e-01,1.734576523303985596e-01,2.305909991264343262e-03,-3.971709311008453369e-01
2.671971544623374939e-02,-3.011912852525711060e-02,6.536102294921875000e-01,3.207093775272369385e-01,-3.387546166777610779e-02,9.352265000343322754e-01,1.461139768362045288e-01,3.837116062641143799e-01,-3.764128386974334717e-01,-2.284231483936309814e-01,9.162189364433288574e-01,-8.722881078720092773e-01,2.617999911308288574e-01,2.772256135940551758e-01,-2.771312594413757324e-01,-2.325758337974548340e-02,1.165085434913635254e+00,-7.735200524330139160e-01,-1.967728603631258011e-03,-1.286076426506042480e+00,4.918773174285888672e-01,4.465986192226409912e-01,-3.089200019836425781e+00,-6.000000238418579102e-01,-1.399999976158142090e+00,-1.047199964523315430e+00,-6.766657829284667969e-01,-1.459707260131835938e+00,-3.585043549537658691e-01,-7.178668975830078125e-01,2.762623429298400879e-01,1.399999976158142090e+00,-8.697113394737243652e-02,1.221517398953437805e-01,-1.090153399854898453e-02,-3.370848596096038818e-01
3.313215821981430054e-02,-3.083188645541667938e-02,6.522994637489318848e-01,3.411833941936492920e-01,-4.372745379805564880e-02,9.297327995300292969e-01,1.314487606287002563e-01,4.310423433780670166e-01,-3.608476519584655762e-01,-2.536488473415374756e-01,9.102507233619689941e-01,-8.726699948310852051e-01,2.617999911308288574e-01,3.409634828567504883e-01,-2.586855888366699219e-01,-5.179416015744209290e-02,1.136268138885498047e+00,-7.691674232482910156e-01,-1.856347732245922089e-02,-1.249801039695739746e+00,4.842001497745513916e-01,3.558831214904785156e-01,-3.089200019836425781e+00,-6.000000238418579102e-01,-1.399999976158142090e+00,-1.047199964523315430e+00,-5.949158072471618652e-01,-1.417224168777465820e+00,-4.361898303031921387e-01,-5.081129074096679688e-01,1.417148262262344360e-01,1.399999976158142090e+00,-1.199441626667976379e-01,5.510434880852699280e-02,-4.584910348057746887e-02,-3.052359223365783691e-01
4.089787974953651428e-02,-3.215327486395835876e-02,6.501829028129577637e-01,3.512188792228698730e-01,-4.294398799538612366e-02,9.272754788398742676e-01,1.223165392875671387e-01,4.443080127239227295e-01,-3.644000589847564697e-01,-2.712362408638000488e-01,9.067300558090209961e-01,-8.726699948310852051e-01,2.617999911308288574e-01,3.571853339672088623e-01,-2.640709877014160156e-01,-6.610707193613052368e-02,1.136241674423217773e+00,-7.651173472404479980e-01,-2.707569673657417297e-02,-1.213124036788940430e+00,4.786769747734069824e-01,2.854758203029632568e-01,-3.089200019836425781e+00,-6.000000238418579102e-01,-1.399999976158142090e+00,-1.047199964523315430e+00,-5.501543879508972168e-01,-1.382798314094543457e+00,-4.806819856166839600e-01,-3.609118163585662842e-01,3.556607291102409363e-02,1.399999976158142090e+00,-1.838006526231765747e-01,5.072486586868762970e-03,-7.902009785175323486e-02,-2.964590787887573242e-01
