2.352836541831493378e-03,-5.787048023194074631e-03,7.306320667266845703e-01,3.734270855784416199e-02,-1.113297138363122940e-02,6.194834113121032715e-01,7.840420603752136230e-01,9.577027708292007446e-02,1.850717812776565552e-01,3.015761673450469971e-01,3.276507556438446045e-01,-4.464282095432281494e-01,-6.630600988864898682e-02,-2.326023429632186890e-01,-4.037517309188842773e-01,-5.940815899521112442e-03,4.459263682365417480e-01,-1.153327822685241699e-01,2.450488358736038208e-01,-2.688887715339660645e-01,-2.554099857807159424e-01,-5.616997927427291870e-02,-3.988047242164611816e-01,4.246531128883361816e-01,-1.978572160005569458e-01,-5.349824428558349609e-01,-4.764916002750396729e-02,-3.943222463130950928e-01,-4.750785604119300842e-02,-1.157185554504394531e+00,-1.756733417510986328e+00,1.373129040002822876e-01,-6.435576081275939941e-01,-3.970731794834136963e-01,-2.280045300722122192e-01,4.016003608703613281e-01
2.487401943653821945e-03,-8.220463991165161133e-03,7.235672473907470703e-01,5.172711238265037537e-02,3.725274291355162859e-04,6.361057758331298828e-01,7.698659300804138184e-01,2.148067392408847809e-02,1.493541747331619263e-01,2.518030405044555664e-01,4.473697543144226074e-01,-4.959616065025329590e-01,-5.283983796834945679e-02,-3.088710904121398926e-01,-4.689253866672515869e-01,1.510366983711719513e-02,6.115133762359619141e-01,-2.018972188234329224e-01,2.590253651142120361e-01,-2.740026414394378662e-01,-2.665386497974395752e-01,2.442798577249050140e-02,-5.450778603553771973e-01,3.761151731014251709e-01,-1.879424154758453369e-01,-5.108765959739685059e-01,-7.064075767993927002e-02,-3.996014297008514404e-01,-3.768122941255569458e-02,-1.241116046905517578e+00,-1.892780065536499023e+00,9.583160281181335449e-02,-7.166696786880493164e-01,-3.585608899593353271e-01,-2.047006934881210327e-01,3.987807035446166992e-01
3.772464115172624588e-03,-1.002717670053243637e-02,7.217831611633300781e-01,5.583874881267547607e-02,3.642665455117821693e-03,6.381198167800903320e-01,7.679009437561035156e-01,7.630922365933656693e-03,1.410298347473144531e-01,2.461574375629425049e-01,4.685130715370178223e-01,-5.013626217842102051e-01,-5.153857544064521790e-02,-3.292236328125000000e-01,-4.825902581214904785e-01,2.305980958044528961e-02,6.454383134841918945e-01,-2.231038808822631836e-01,2.604947686195373535e-01,-2.746626138687133789e-01,-2.616685926914215088e-01,2.829364314675331116e-02,-5.693973302841186523e-01,3.468989431858062744e-01,-1.718011349439620972e-01,-4.946976304054260254e-01,-7.594002038240432739e-02,-4.033462107181549072e-01,-2.412822470068931580e-02,-1.229057192802429199e+00,-1.919847488403320312e+00,5.247423425316810608e-02,-7.682479619979858398e-01,-3.639274835586547852e-01,-2.028510719537734985e-01,3.779725432395935059e-01
7.128673605620861053e-03,-1.156609319150447845e-02,7.214824557304382324e-01,5.780697986483573914e-02,8.850245736539363861e-03,6.374872922897338867e-01,7.682381868362426758e-01,-3.010575193911790848e-03,1.352461427450180054e-01,2.441511303186416626e-01,4.742263555526733398e-01,-4.905864894390106201e-01,-5.203704908490180969e-02,-3.414497673511505127e-01,-4.887332618236541748e-01,2.592686004936695099e-02,6.486754417419433594e-01,-2.364804446697235107e-01,2.560404241085052490e-01,-2.687011957168579102e-01,-2.590655982494354248e-01,2.689355239272117615e-02,-5.941056609153747559e-01,3.352807462215423584e-01,-1.532229185104370117e-01,-4.847234487533569336e-01,-9.776303917169570923e-02,-4.131095409393310547e-01,2.794289961457252502e-03,-1.191135287284851074e+00,-1.931740760803222656e+00,-9.947228245437145233e-03,-8.062502145767211914e-01,-3.676513433456420898e-01,-1.945330202579498291e-01,3.405358791351318359e-01
7.588804699480533600e-03,-1.128362677991390228e-02,7.214772105216979980e-01,5.854462459683418274e-02,1.094743888825178146e-02,6.364576220512390137e-01,7.690086960792541504e-01,-4.464006051421165466e-03,1.313448995351791382e-01,2.449763268232345581e-01,4.741997122764587402e-01,-4.863666296005249023e-01,-4.999090358614921570e-02,-3.450510203838348389e-01,-4.921475648880004883e-01,2.742047607898712158e-02,6.470494270324707031e-01,-2.397596240043640137e-01,2.577782273292541504e-01,-2.643836140632629395e-01,-2.454714924097061157e-01,2.250448241829872131e-02,-6.077507138252258301e-01,3.053112626075744629e-01,-1.419957727193832397e-01,-4.818787574768066406e-01,-1.120712012052536011e-01,-4.212826490402221680e-01,2.435754612088203430e-02,-1.155227065086364746e+00,-1.920427560806274414e+00,-6.729262322187423706e-02,-8.337821364402770996e-01,-3.712021708488464355e-01,-1.854502260684967041e-01,3.015334904193878174e-01
8.878690190613269806e-03,-1.164439227432012558e-02,7.215653061866760254e-01,5.988705903291702271e-02,1.154943183064460754e-02,6.358847022056579590e-01,7.693703770637512207e-01,-4.362544510513544083e-03,1.296699047088623047e-01,2.429579645395278931e-01,4.757770895957946777e-01,-4.803862869739532471e-01,-4.925755038857460022e-02,-3.469518125057220459e-01,-4.930843710899353027e-01,2.940487489104270935e-02,6.497368812561035156e-01,-2.424227744340896606e-01,2.573950290679931641e-01,-2.574577331542968750e-01,-2.304326444864273071e-01,2.069298364222049713e-02,-6.159383058547973633e-01,2.805759608745574951e-01,-1.293376982212066650e-01,-4.821856915950775146e-01,-1.255850642919540405e-01,-4.279474318027496338e-01,4.362218454480171204e-02,-1.130314588546752930e+00,-1.897303104400634766e+00,-1.107059866189956665e-01,-8.721376061439514160e-01,-3.886282145977020264e-01,-1.791922301054000854e-01,2.597755193710327148e-01
9.522907435894012451e-03,-9.613920934498310089e-03,7.217957973480224609e-01,5.859037116169929504e-02,1.225466281175613403e-02,6.360386610031127930e-01,7.693320512771606445e-01,-2.905599540099501610e-03,1.309540271759033203e-01,2.425798624753952026e-01,4.730647206306457520e-01,-4.790969192981719971e-01,-4.769536107778549194e-02,-3.459161520004272461e-01,-4.923338294029235840e-01,2.751860022544860840e-02,6.494626402854919434e-01,-2.438447624444961548e-01,2.577553391456604004e-01,-2.534506618976593018e-01,-2.112767994403839111e-01,1.659266278147697449e-02,-6.213536858558654785e-01,2.473391294479370117e-01,-1.238791868090629578e-01,-4.908432364463806152e-01,-1.482250094413757324e-01,-4.366033077239990234e-01,6.022841855883598328e-02,-1.123915553092956543e+00,-1.851077437400817871e+00,-1.254492253065109253e-01,-9.005792737007141113e-01,-3.898530602455139160e-01,-1.724575608968734741e-01,2.165804356336593628e-01
1.134849712252616882e-02,-8.186372928321361542e-03,7.220618128776550293e-01,5.856096744537353516e-02,1.261212211102247238e-02,6.360538601875305176e-01,7.693159580230712891e-01,-6.137462914921343327e-04,1.325196772813796997e-01,2.412613183259963989e-01,4.722718596458435059e-01,-4.733310341835021973e-01,-4.981778934597969055e-02,-3.448485136032104492e-01,-4.913426041603088379e-01,2.643419243395328522e-02,6.525699496269226074e-01,-2.479816824197769165e-01,2.549100816249847412e-01,-2.509934008121490479e-01,-1.905727386474609375e-01,1.010616216808557510e-02,-6.201260089874267578e-01,2.226358950138092041e-01,-1.091754361987113953e-01,-5.009668469429016113e-01,-1.779725551605224609e-01,-4.476259350776672363e-01,6.988719850778579712e-02,-1.140354394912719727e+00,-1.790300726890563965e+00,-1.034626215696334839e-01,-9.239975810050964355e-01,-3.894598186016082764e-01,-1.705328077077865601e-01,1.824083328247070312e-01
1.219366770237684250e-02,-8.015233092010021210e-03,7.223834991455078125e-01,6.010376289486885071e-02,1.104894652962684631e-02,6.353040337562561035e-01,7.698404192924499512e-01,6.015552673488855362e-03,1.332051455974578857e-01,2.416744530200958252e-01,4.708726108074188232e-01,-4.676645696163177490e-01,-5.158558115363121033e-02,-3.407471477985382080e-01,-4.901873767375946045e-01,2.712899819016456604e-02,6.539217233657836914e-01,-2.460597008466720581e-01,2.587363421916961670e-01,-2.552741467952728271e-01,-1.662596762180328369e-01,3.101318608969449997e-03,-6.198073029518127441e-01,2.106392234563827515e-01,-8.017034083604812622e-02,-5.005496740341186523e-01,-1.928660720586776733e-01,-4.492404162883758545e-01,8.067069947719573975e-02,-1.205284357070922852e+00,-1.696119427680969238e+00,-2.171827480196952820e-02,-9.273253679275512695e-01,-3.823104500770568848e-01,-1.689017713069915771e-01,1.590176075696945190e-01
1.324116624891757965e-02,-5.244603846222162247e-03,7.231057286262512207e-01,5.798526480793952942e-02,1.022157631814479828e-02,6.368189454078674316e-01,7.687618732452392578e-01,1.177136600017547607e-02,1.381359100341796875e-01,2.410273402929306030e-01,4.629034996032714844e-01,-4.625716507434844971e-01,-5.272186920046806335e-02,-3.304375410079956055e-01,-4.863122403621673584e-01,2.062069624662399292e-02,6.475651264190673828e-01,-2.447009980678558350e-01,2.586204409599304199e-01,-3.066143095493316650e-01,-1.152784526348114014e-01,-1.530435960739850998e-02,-6.116690039634704590e-01,2.108542174100875854e-01,-1.933448482304811478e-03,-5.164414644241333008e-01,-1.935644000768661499e-01,-4.512465596199035645e-01,9.953396022319793701e-02,-1.517900228500366211e+00,-1.523642063140869141e+00,3.098943829536437988e-01,-8.702122569084167480e-01,-3.700439631938934326e-01,-1.663252711296081543e-01,1.525982916355133057e-01
